6
-1.000000 0.000000 0.000000
0.000000 -1.000000 0.000000
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.000000 1.000000 0.000000
1.000000 0.000000 0.000000
18
-1.000000 0.000000 0.000000
-0.707107 -0.707107 0.000000
-0.707107 0.000000 -0.707107
-0.707107 0.000000 0.707107
-0.707107 0.707107 0.000000
0.000000 -1.000000 0.000000
0.000000 -0.707107 -0.707107
0.000000 -0.707107 0.707107
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.000000 0.707107 -0.707107
0.000000 0.707107 0.707107
0.000000 1.000000 0.000000
0.707107 -0.707107 0.000000
0.707107 0.000000 -0.707107
0.707107 0.000000 0.707107
0.707107 0.707107 0.000000
1.000000 0.000000 0.000000
38
-1.000000 0.000000 0.000000
-0.894427 -0.447214 0.000000
-0.894427 0.000000 -0.447214
-0.894427 0.000000 0.447214
-0.894427 0.447214 0.000000
-0.577350 -0.577350 -0.577350
-0.577350 -0.577350 0.577350
-0.577350 0.577350 -0.577350
-0.577350 0.577350 0.577350
-0.447214 -0.894427 0.000000
-0.447214 0.000000 -0.894427
-0.447214 0.000000 0.894427
-0.447214 0.894427 0.000000
0.000000 -1.000000 0.000000
0.000000 -0.894427 -0.447214
0.000000 -0.894427 0.447214
0.000000 -0.447214 -0.894427
0.000000 -0.447214 0.894427
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.000000 0.447214 -0.894427
0.000000 0.447214 0.894427
0.000000 0.894427 -0.447214
0.000000 0.894427 0.447214
0.000000 1.000000 0.000000
0.447214 -0.894427 0.000000
0.447214 0.000000 -0.894427
0.447214 0.000000 0.894427
0.447214 0.894427 0.000000
0.577350 -0.577350 -0.577350
0.577350 -0.577350 0.577350
0.577350 0.577350 -0.577350
0.577350 0.577350 0.577350
0.894427 -0.447214 0.000000
0.894427 0.000000 -0.447214
0.894427 0.000000 0.447214
0.894427 0.447214 0.000000
1.000000 0.000000 0.000000
66
-1.000000 0.000000 0.000000
-0.948683 -0.316228 0.000000
-0.948683 0.000000 -0.316228
-0.948683 0.000000 0.316228
-0.948683 0.316228 0.000000
-0.816497 -0.408248 -0.408248
-0.816497 -0.408248 0.408248
-0.816497 0.408248 -0.408248
-0.816497 0.408248 0.408248
-0.707107 -0.707107 0.000000
-0.707107 0.000000 -0.707107
-0.707107 0.000000 0.707107
-0.707107 0.707107 0.000000
-0.408248 -0.816497 -0.408248
-0.408248 -0.816497 0.408248
-0.408248 -0.408248 -0.816497
-0.408248 -0.408248 0.816497
-0.408248 0.408248 -0.816497
-0.408248 0.408248 0.816497
-0.408248 0.816497 -0.408248
-0.408248 0.816497 0.408248
-0.316228 -0.948683 0.000000
-0.316228 0.000000 -0.948683
-0.316228 0.000000 0.948683
-0.316228 0.948683 0.000000
0.000000 -1.000000 0.000000
0.000000 -0.948683 -0.316228
0.000000 -0.948683 0.316228
0.000000 -0.707107 -0.707107
0.000000 -0.707107 0.707107
0.000000 -0.316228 -0.948683
0.000000 -0.316228 0.948683
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.000000 0.316228 -0.948683
0.000000 0.316228 0.948683
0.000000 0.707107 -0.707107
0.000000 0.707107 0.707107
0.000000 0.948683 -0.316228
0.000000 0.948683 0.316228
0.000000 1.000000 0.000000
0.316228 -0.948683 0.000000
0.316228 0.000000 -0.948683
0.316228 0.000000 0.948683
0.316228 0.948683 0.000000
0.408248 -0.816497 -0.408248
0.408248 -0.816497 0.408248
0.408248 -0.408248 -0.816497
0.408248 -0.408248 0.816497
0.408248 0.408248 -0.816497
0.408248 0.408248 0.816497
0.408248 0.816497 -0.408248
0.408248 0.816497 0.408248
0.707107 -0.707107 0.000000
0.707107 0.000000 -0.707107
0.707107 0.000000 0.707107
0.707107 0.707107 0.000000
0.816497 -0.408248 -0.408248
0.816497 -0.408248 0.408248
0.816497 0.408248 -0.408248
0.816497 0.408248 0.408248
0.948683 -0.316228 0.000000
0.948683 0.000000 -0.316228
0.948683 0.000000 0.316228
0.948683 0.316228 0.000000
1.000000 0.000000 0.000000
102
-1.000000 0.000000 0.000000
-0.970143 -0.242536 0.000000
-0.970143 0.000000 -0.242536
-0.970143 0.000000 0.242536
-0.970143 0.242536 0.000000
-0.904534 -0.301511 -0.301511
-0.904534 -0.301511 0.301511
-0.904534 0.301511 -0.301511
-0.904534 0.301511 0.301511
-0.832050 -0.554700 0.000000
-0.832050 0.000000 -0.554700
-0.832050 0.000000 0.554700
-0.832050 0.554700 0.000000
-0.666667 -0.666667 -0.333333
-0.666667 -0.666667 0.333333
-0.666667 0.666667 -0.333333
-0.666667 0.666667 0.333333
-0.666667 -0.333333 -0.666667
-0.666667 -0.333333 0.666667
-0.666667 0.333333 -0.666667
-0.666667 0.333333 0.666667
-0.554700 -0.832050 0.000000
-0.554700 0.000000 -0.832050
-0.554700 0.000000 0.832050
-0.554700 0.832050 0.000000
-0.333333 -0.666667 -0.666667
-0.333333 -0.666667 0.666667
-0.333333 0.666667 -0.666667
-0.333333 0.666667 0.666667
-0.301511 -0.301511 -0.904534
-0.301511 -0.301511 0.904534
-0.301511 0.301511 -0.904534
-0.301511 0.301511 0.904534
-0.301511 -0.904534 -0.301511
-0.301511 -0.904534 0.301511
-0.301511 0.904534 -0.301511
-0.301511 0.904534 0.301511
-0.242536 -0.970143 0.000000
-0.242536 0.000000 -0.970143
-0.242536 0.000000 0.970143
-0.242536 0.970143 0.000000
0.000000 -1.000000 0.000000
0.000000 -0.970143 -0.242536
0.000000 -0.970143 0.242536
0.000000 -0.832050 -0.554700
0.000000 -0.832050 0.554700
0.000000 -0.554700 -0.832050
0.000000 -0.554700 0.832050
0.000000 -0.242536 -0.970143
0.000000 -0.242536 0.970143
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.000000 0.242536 -0.970143
0.000000 0.242536 0.970143
0.000000 0.554700 -0.832050
0.000000 0.554700 0.832050
0.000000 0.832050 -0.554700
0.000000 0.832050 0.554700
0.000000 0.970143 -0.242536
